ID,label
47585,28
47586,50
47587,53
47588,74
47589,31
47590,42
47591,74
47592,18
47593,74
47594,74
47595,70
47596,74
47597,22
47598,59
47599,40
47600,79
47601,55
47602,28
47603,74
47604,53
47605,68
47606,94
47607,1
47608,7
47609,31
47610,38
47611,43
47612,10
47613,62
47614,79
47615,27
47616,69
47617,84
47618,24
47619,67
47620,7
47621,78
47622,46
47623,42
47624,2
47625,59
47626,18
47627,22
47628,1
47629,61
47630,34
47631,10
47632,92
47633,34
47634,32
47635,81
47636,90
47637,7
47638,85
47639,83
47640,89
47641,83
47642,98
47643,59
47644,14
47645,61
47646,56
47647,47
47648,17
47649,28
47650,78
47651,84
47652,55
47653,72
47654,85
47655,55
47656,56
47657,32
47658,94
47659,67
47660,46
47661,55
47662,72
47663,72
47664,34
47665,48
47666,87
47667,4
47668,25
47669,88
47670,89
47671,68
47672,0
47673,76
47674,29
47675,3
47676,31
47677,12
47678,69
47679,9
47680,28
47681,71
47682,23
47683,85
47684,77
47685,99
47686,33
47687,49
47688,58
47689,0
47690,49
47691,33
47692,94
47693,46
47694,9
47695,47
47696,14
47697,89
47698,52
47699,64
47700,3
47701,89
47702,33
47703,64
47704,97
47705,15
47706,2
47707,67
47708,68
47709,70
47710,50
47711,7
47712,83
47713,94
47714,21
47715,89
47716,84
47717,94
47718,21
47719,47
47720,30
47721,84
47722,87
47723,65
47724,28
47725,69
47726,70
47727,15
47728,38
47729,81
47730,66
47731,53
47732,71
47733,53
47734,56
47735,6
47736,67
47737,30
47738,35
47739,2
47740,29
47741,10
47742,12
47743,68
47744,97
47745,9
47746,45
47747,29
47748,49
47749,69
47750,95
47751,58
47752,20
47753,12
47754,40
47755,60
47756,26
47757,6
47758,89
47759,99
47760,73
47761,68
47762,34
47763,43
47764,37
47765,21
47766,62
47767,68
47768,43
47769,42
47770,8
47771,13
47772,4
47773,7
47774,55
47775,30
47776,24
47777,12
47778,75
47779,57
47780,30
47781,24
47782,28
47783,26
47784,71
47785,20
47786,31
47787,76
47788,73
47789,61
47790,38
47791,31
47792,87
47793,58
47794,1
47795,31
47796,64
47797,65
47798,76
47799,29
47800,41
47801,13
47802,44
47803,86
47804,16
47805,39
47806,82
47807,11
47808,30
47809,83
47810,77
47811,12
47812,81
47813,30
47814,11
47815,35
47816,93
47817,61
47818,3
47819,5
47820,35
47821,56
47822,41
47823,0
47824,49
47825,98
47826,47
47827,65
47828,82
47829,88
47830,65
47831,22
47832,91
47833,10
47834,39
47835,24
47836,15
47837,23
47838,74
47839,76
47840,85
47841,64
47842,20
47843,58
47844,52
47845,12
47846,48
47847,62
47848,57
47849,41
47850,50
47851,39
47852,62
47853,74
47854,84
47855,52
47856,48
47857,67
47858,19
47859,37
47860,9
47861,61
47862,88
47863,48
47864,45
47865,97
47866,46
47867,53
47868,94
47869,22
47870,60
47871,41
47872,61
47873,43
47874,4
47875,13
47876,43
47877,70
47878,38
47879,78
47880,34
47881,42
47882,44
47883,84
47884,16
47885,28
47886,16
47887,87
47888,33
47889,63
47890,68
47891,13
47892,6
47893,51
47894,70
47895,63
47896,47
47897,76
47898,19
47899,18
47900,95
47901,68
47902,84
47903,83
47904,24
47905,97
47906,39
47907,32
47908,6
47909,53
47910,0
47911,79
47912,41
47913,26
47914,41
47915,76
47916,25
47917,73
47918,96
47919,90
47920,32
47921,41
47922,92
47923,47
47924,47
47925,97
47926,18
47927,87
47928,26
47929,82
47930,47
47931,68
47932,19
47933,98
47934,58
47935,57
47936,58
47937,22
47938,39
47939,87
47940,85
47941,39
47942,22
47943,68
47944,52
47945,53
47946,40
47947,76
47948,94
47949,80
47950,57
47951,35
47952,3
47953,89
47954,2
47955,76
47956,13
47957,56
47958,86
47959,68
47960,75
47961,84
47962,32
47963,16
47964,61
47965,43
47966,64
47967,75
47968,55
47969,99
47970,33
47971,18
47972,69
47973,15
47974,71
47975,11
47976,18
47977,64
47978,60
47979,61
47980,63
47981,91
47982,38
47983,50
47984,38
47985,6
47986,93
47987,27
47988,45
47989,61
47990,59
47991,54
47992,92
47993,23
47994,56
47995,45
47996,13
47997,68
47998,6
47999,97
48000,57
48001,54
48002,93
48003,72
48004,15
48005,37
48006,69
48007,59
48008,78
48009,36
48010,16
48011,41
48012,19
48013,40
48014,91
48015,99
48016,93
48017,45
48018,11
48019,63
48020,5
48021,90
48022,88
48023,47
48024,91
48025,64
48026,46
48027,85
48028,42
48029,83
48030,53
48031,88
48032,68
48033,71
48034,32
48035,14
48036,80
48037,50
48038,58
48039,49
48040,1
48041,93
48042,90
48043,0
48044,15
48045,82
48046,57
48047,61
48048,81
48049,44
48050,7
48051,72
48052,70
48053,99
48054,36
48055,77
48056,1
48057,50
48058,59
48059,9
48060,79
48061,48
48062,14
48063,58
48064,62
48065,30
48066,22
48067,23
48068,39
48069,61
48070,86
48071,34
48072,52
48073,56
48074,70
48075,1
48076,34
48077,9
48078,0
48079,68
48080,21
48081,38
48082,80
48083,15
48084,48
48085,58
48086,41
48087,27
48088,8
48089,44
48090,0
48091,12
48092,45
48093,7
48094,69
48095,4
48096,5
48097,65
48098,49
48099,58
48100,32
48101,45
48102,68
48103,96
48104,22
48105,2
48106,24
48107,8
48108,77
48109,71
48110,37
48111,26
48112,60
48113,84
48114,19
48115,47
48116,68
48117,16
48118,75
48119,15
48120,81
48121,45
48122,89
48123,67
48124,0
48125,58
48126,75
48127,39
48128,26
48129,69
48130,91
48131,30
48132,32
48133,97
48134,98
48135,37
48136,28
48137,77
48138,3
48139,60
48140,19
48141,10
48142,16
48143,46
48144,61
48145,62
48146,94
48147,35
48148,91
48149,49
48150,94
48151,39
48152,8
48153,25
48154,33
48155,98
48156,4
48157,48
48158,48
48159,7
48160,61
48161,27
48162,9
48163,31
48164,27
48165,30
48166,92
48167,60
48168,87
48169,13
48170,94
48171,79
48172,69
48173,94
48174,85
48175,35
48176,87
48177,65
48178,29
48179,76
48180,34
48181,66
48182,66
48183,86
48184,61
48185,30
48186,43
48187,98
48188,10
48189,2
48190,32
48191,91
48192,73
48193,35
48194,45
48195,61
48196,5
48197,37
48198,66
48199,80
48200,61
48201,17
48202,2
48203,10
48204,30
48205,0
48206,75
48207,22
48208,20
48209,59
48210,53
48211,10
48212,43
48213,52
48214,74
48215,62
48216,46
48217,61
48218,20
48219,41
48220,86
48221,96
48222,1
48223,57
48224,30
48225,58
48226,0
48227,36
48228,26
48229,97
48230,21
48231,77
48232,94
48233,76
48234,39
48235,37
48236,55
48237,86
48238,42
48239,95
48240,23
48241,19
48242,36
48243,69
48244,76
48245,39
48246,34
48247,70
48248,63
48249,48
48250,31
48251,43
48252,0
48253,9
48254,27
48255,12
48256,89
48257,61
48258,80
48259,27
48260,37
48261,66
48262,55
48263,53
48264,44
48265,33
48266,82
48267,26
48268,46
48269,5
48270,65
48271,15
48272,97
48273,49
48274,45
48275,6
48276,73
48277,80
48278,45
48279,77
48280,68
48281,14
48282,33
48283,95
48284,43
48285,38
48286,26
48287,26
48288,64
48289,21
48290,1
48291,13
48292,82
48293,14
48294,83
48295,57
48296,55
48297,27
48298,15
48299,71
48300,32
48301,49
48302,77
48303,46
48304,22
48305,96
48306,14
48307,10
48308,90
48309,57
48310,38
48311,82
48312,61
48313,6
48314,70
48315,32
48316,35
48317,52
48318,6
48319,97
48320,55
48321,2
48322,3
48323,54
48324,90
48325,98
48326,59
48327,63
48328,27
48329,69
48330,94
48331,6
48332,84
48333,61
48334,79
48335,59
48336,75
48337,27
48338,64
48339,26
48340,46
48341,25
48342,40
48343,67
48344,3
48345,13
48346,37
48347,10
48348,55
48349,34
48350,0
48351,73
48352,62
48353,5
48354,99
48355,16
48356,66
48357,74
48358,45
48359,83
48360,5
48361,7
48362,57
48363,99
48364,68
48365,54
48366,15
48367,97
48368,66
48369,94
48370,16
48371,81
48372,14
48373,53
48374,80
48375,28
48376,1
48377,21
48378,6
48379,18
48380,99
48381,15
48382,78
48383,93
48384,28
48385,78
48386,52
48387,84
48388,97
48389,61
48390,19
48391,40
48392,61
48393,15
48394,96
48395,49
48396,42
48397,19
48398,79
48399,86
48400,37
48401,66
48402,41
48403,56
48404,84
48405,0
48406,53
48407,54
48408,69
48409,21
48410,71
48411,46
48412,2
48413,2
48414,19
48415,49
48416,70
48417,48
48418,8
48419,31
48420,76
48421,87
48422,82
48423,89
48424,37
48425,70
48426,91
48427,83
48428,4
48429,23
48430,73
48431,62
48432,92
48433,83
48434,46
48435,15
48436,69
48437,59
48438,51
48439,51
48440,27
48441,2
48442,5
48443,8
48444,24
48445,58
48446,9
48447,26
48448,36
48449,88
48450,41
48451,13
48452,20
48453,17
48454,83
48455,63
48456,83
48457,34
48458,72
48459,91
48460,63
48461,61
48462,12
48463,87
48464,14
48465,19
48466,44
48467,23
48468,55
48469,88
48470,56
48471,43
48472,70
48473,39
48474,57
48475,25
48476,91
48477,71
48478,55
48479,46
48480,48
48481,67
48482,50
48483,5
48484,44
48485,51
48486,67
48487,86
48488,85
48489,19
48490,10
48491,24
48492,58
48493,82
48494,58
48495,56
48496,19
48497,40
48498,58
48499,85
48500,97
48501,1
48502,24
48503,67
48504,9
48505,46
48506,16
48507,7
48508,73
48509,84
48510,58
48511,0
48512,67
48513,12
48514,60
48515,67
48516,62
48517,1
48518,63
48519,78
48520,40
48521,32
48522,15
48523,41
48524,28
48525,62
48526,17
48527,41
48528,25
48529,19
48530,63
48531,10
48532,74
48533,0
48534,1
48535,64
48536,52
48537,88
48538,81
48539,18
48540,77
48541,8
48542,32
48543,48
48544,61
48545,79
48546,12
48547,68
48548,23
48549,58
48550,29
48551,82
48552,64
48553,57
48554,97
48555,3
48556,69
48557,55
48558,83
48559,11
48560,71
48561,29
48562,28
48563,72
48564,6
48565,55
48566,3
48567,27
48568,27
48569,9
48570,82
48571,25
48572,42
48573,35
48574,40
48575,35
48576,16
48577,69
48578,39
48579,93
48580,62
48581,45
48582,61
48583,69
48584,67
48585,10
48586,13
48587,8
48588,78
48589,10
48590,19
48591,52
48592,48
48593,10
48594,17
48595,24
48596,30
48597,79
48598,63
48599,63
48600,40
48601,46
48602,23
48603,97
48604,81
48605,94
48606,88
48607,81
48608,15
48609,67
48610,21
48611,18
48612,56
48613,25
48614,95
48615,69
48616,4
48617,20
48618,36
48619,2
48620,78
48621,1
48622,10
48623,60
48624,24
48625,10
48626,90
48627,37
48628,26
48629,25
48630,87
48631,66
48632,50
48633,20
48634,23
48635,70
48636,34
48637,39
48638,26
48639,64
48640,39
48641,80
48642,9
48643,38
48644,22
48645,1
48646,40
48647,34
48648,52
48649,68
48650,76
48651,44
48652,51
48653,32
48654,84
48655,12
48656,53
48657,4
48658,4
48659,91
48660,4
48661,75
48662,93
48663,55
48664,10
48665,91
48666,71
48667,62
48668,70
48669,38
48670,89
48671,32
48672,93
48673,64
48674,98
48675,20
48676,22
48677,70
48678,61
48679,44
48680,65
48681,77
48682,56
48683,41
48684,86
48685,21
48686,71
48687,7
48688,96
48689,55
48690,86
48691,59
48692,41
48693,72
48694,38
48695,62
48696,71
48697,13
48698,95
48699,76
48700,33
48701,35
48702,11
48703,62
48704,43
48705,59
48706,1
48707,51
48708,71
48709,29
48710,48
48711,12
48712,96
48713,98
48714,1
48715,27
48716,82
48717,71
48718,70
48719,24
48720,49
48721,2
48722,93
48723,66
48724,70
48725,46
48726,24
48727,42
48728,9
48729,57
48730,90
48731,90
48732,43
48733,61
48734,31
48735,2
48736,58
48737,90
48738,83
48739,51
48740,18
48741,59
48742,66
48743,88
48744,20
48745,14
48746,81
48747,30
48748,15
48749,29
48750,51
48751,7
48752,17
48753,24
48754,44
48755,8
48756,91
48757,33
48758,83
48759,68
48760,44
48761,43
48762,38
48763,77
48764,70
48765,57
48766,32
48767,43
48768,21
48769,73
48770,21
48771,32
48772,3
48773,74
48774,18
48775,23
48776,13
48777,86
48778,55
48779,56
48780,74
48781,27
48782,6
48783,26
48784,1
48785,99
48786,10
48787,99
48788,54
48789,42
48790,89
48791,99
48792,29
48793,81
48794,95
48795,69
48796,67
48797,1
48798,91
48799,47
48800,80
48801,16
48802,70
48803,17
48804,58
48805,38
48806,43
48807,60
48808,84
48809,87
48810,80
48811,95
48812,67
48813,58
48814,52
48815,83
48816,31
48817,91
48818,14
48819,70
48820,44
48821,22
48822,21
48823,19
48824,62
48825,32
48826,27
48827,11
48828,85
48829,73
48830,13
48831,28
48832,60
48833,78
48834,59
48835,31
48836,59
48837,99
48838,68
48839,82
48840,98
48841,23
48842,37
48843,99
48844,20
48845,57
48846,70
48847,8
48848,0
48849,20
48850,48
48851,84
48852,87
48853,8
48854,52
48855,96
48856,24
48857,36
48858,42
48859,38
48860,22
48861,98
48862,92
48863,92
48864,98
48865,94
48866,58
48867,46
48868,12
48869,23
48870,75
48871,55
48872,94
48873,41
48874,66
48875,64
48876,50
48877,74
48878,88
48879,13
48880,0
48881,65
48882,66
48883,79
48884,1
48885,84
48886,78
48887,82
48888,46
48889,13
48890,73
48891,12
48892,10
48893,23
48894,41
48895,25
48896,0
48897,42
48898,13
48899,19
48900,3
48901,92
48902,13
48903,93
48904,45
48905,16
48906,55
48907,6
48908,4
48909,2
48910,7
48911,73
48912,55
48913,30
48914,11
48915,33
48916,5
48917,20
48918,44
48919,14
48920,16
48921,98
48922,18
48923,65
48924,45
48925,15
48926,47
48927,97
48928,14
48929,37
48930,65
48931,1
48932,23
48933,60
48934,97
48935,60
48936,98
48937,64
48938,39
48939,74
48940,46
48941,85
48942,82
48943,46
48944,48
48945,6
48946,39
48947,37
48948,76
48949,44
48950,89
48951,42
48952,77
48953,68
48954,28
48955,3
48956,37
48957,63
48958,6
48959,8
48960,40
48961,12
48962,63
48963,22
48964,94
48965,45
48966,8
48967,96
48968,87
48969,40
48970,78
48971,71
48972,67
48973,47
48974,35
48975,35
48976,97
48977,97
48978,13
48979,41
48980,96
48981,58
48982,51
48983,71
48984,43
48985,92
48986,77
48987,94
48988,27
48989,14
48990,35
48991,81
48992,11
48993,62
48994,34
48995,48
48996,95
48997,68
48998,79
48999,44
49000,59
49001,85
49002,50
49003,90
49004,61
49005,55
49006,73
49007,67
49008,50
49009,90
49010,27
49011,21
49012,49
49013,95
49014,84
49015,81
49016,48
49017,54
49018,49
49019,25
49020,51
49021,23
49022,74
49023,98
49024,51
49025,40
49026,8
49027,12
49028,79
49029,26
49030,57
49031,30
49032,64
49033,42
49034,38
49035,95
49036,59
49037,54
49038,85
49039,14
49040,40
49041,2
49042,56
49043,63
49044,97
49045,96
49046,16
49047,94
49048,75
49049,95
49050,95
49051,71
49052,70
49053,64
49054,8
49055,70
49056,43
49057,17
49058,25
49059,85
49060,40
49061,98
49062,50
49063,13
49064,55
49065,59
49066,30
49067,93
49068,34
49069,39
49070,92
49071,78
49072,64
49073,87
49074,15
49075,34
49076,9
49077,90
49078,68
49079,40
49080,76
49081,79
49082,52
49083,25
49084,92
49085,90
49086,34
49087,43
49088,96
49089,54
49090,33
49091,29
49092,50
49093,67
49094,39
49095,24
49096,40
49097,19
49098,18
49099,72
49100,48
49101,63
49102,93
49103,79
49104,52
49105,51
49106,4
49107,49
49108,67
49109,9
49110,28
49111,85
49112,64
49113,79
49114,15
49115,20
49116,52
49117,7
49118,22
49119,69
49120,6
49121,9
49122,12
49123,39
49124,47
49125,4
49126,2
49127,33
49128,36
49129,90
49130,92
49131,78
49132,84
49133,5
49134,44
49135,39
49136,11
49137,3
49138,58
49139,66
49140,6
49141,71
49142,81
49143,33
49144,24
49145,66
49146,7
49147,22
49148,12
49149,87
49150,7
49151,46
49152,23
49153,32
49154,14
49155,13
49156,1
49157,69
49158,28
49159,56
49160,19
49161,52
49162,4
49163,65
49164,67
49165,11
49166,14
49167,25
49168,5
49169,97
49170,10
49171,50
49172,11
49173,27
49174,90
49175,74
49176,22
49177,32
49178,63
49179,83
49180,35
49181,94
49182,77
49183,25
49184,7
49185,54
49186,60
49187,8
49188,60
49189,66
49190,58
49191,17
49192,94
49193,63
49194,61
49195,22
49196,53
49197,78
49198,27
49199,39
49200,89
49201,52
49202,48
49203,98
49204,22
49205,66
49206,98
49207,88
49208,63
49209,45
49210,87
49211,53
49212,70
49213,66
49214,41
49215,93
49216,38
49217,65
49218,22
49219,14
49220,93
49221,72
49222,7
49223,22
49224,86
49225,13
49226,42
49227,64
49228,28
49229,78
49230,48
49231,48
49232,35
49233,97
49234,27
49235,70
49236,73
49237,51
49238,87
49239,83
49240,52
49241,16
49242,69
49243,76
49244,53
49245,60
49246,69
49247,2
49248,67
49249,62
49250,71
49251,79
49252,61
49253,47
49254,0
49255,59
49256,77
49257,10
49258,64
49259,62
49260,37
49261,88
49262,76
49263,62
49264,18
49265,18
49266,89
49267,95
49268,24
49269,4
49270,69
49271,61
49272,31
49273,65
49274,76
49275,9
49276,50
49277,36
49278,38
49279,27
49280,84
49281,65
49282,73
49283,6
49284,42
49285,34
49286,71
49287,40
49288,56
49289,25
49290,55
49291,65
49292,75
49293,86
49294,97
49295,92
49296,70
49297,25
49298,43
49299,62
49300,46
49301,38
49302,51
49303,81
49304,23
49305,39
49306,16
49307,84
49308,60
49309,9
49310,43
49311,76
49312,56
49313,71
49314,27
49315,1
49316,37
49317,5
49318,51
49319,64
49320,68
49321,37
49322,32
49323,90
49324,85
49325,86
49326,16
49327,91
49328,1
49329,18
49330,79
49331,80
49332,77
49333,82
49334,90
49335,45
49336,66
49337,16
49338,4
49339,34
49340,64
49341,70
49342,25
49343,90
49344,91
49345,29
49346,29
49347,50
49348,56
49349,98
49350,8
49351,12
49352,84
49353,1
49354,63
49355,18
49356,22
49357,32
49358,36
49359,14
49360,7
49361,99
49362,66
49363,57
49364,89
49365,74
49366,76
49367,82
49368,68
49369,16
49370,97
49371,47
49372,5
49373,27
49374,68
49375,15
49376,0
49377,73
49378,76
49379,83
49380,3
49381,68
49382,95
49383,56
49384,84
49385,12
49386,35
49387,45
49388,9
49389,22
49390,94
49391,94
49392,92
49393,50
49394,70
49395,22
49396,89
49397,45
49398,93
49399,91
49400,49
49401,72
49402,47
49403,5
49404,66
49405,99
49406,89
49407,0
49408,99
49409,80
49410,35
49411,62
49412,1
49413,50
49414,10
49415,63
49416,27
49417,91
49418,24
49419,16
49420,74
49421,98
49422,24
49423,19
49424,13
49425,55
49426,2
49427,78
49428,2
49429,93
49430,36
49431,26
49432,39
49433,53
49434,54
49435,9
49436,17
49437,19
49438,57
49439,37
49440,47
49441,6
49442,74
49443,75
49444,57
49445,24
49446,16
49447,1
49448,1
49449,72
49450,67
49451,81
49452,31
49453,42
49454,55
49455,69
49456,65
49457,42
49458,27
49459,4
49460,78
49461,11
49462,51
49463,5
49464,56
49465,99
49466,44
49467,49
49468,79
49469,61
49470,38
49471,5
49472,10
49473,39
49474,55
49475,30
49476,60
49477,88
49478,89
49479,14
49480,25
49481,39
49482,20
49483,98
49484,37
49485,15
49486,96
49487,37
49488,43
49489,53
49490,7
49491,29
49492,76
49493,6
49494,29
49495,8
49496,37
49497,26
49498,11
49499,67
49500,82
49501,79
49502,87
49503,2
49504,81
49505,26
49506,87
49507,10
49508,74
49509,44
49510,46
49511,90
49512,99
49513,2
49514,8
49515,20
49516,46
49517,3
49518,75
49519,36
49520,6
49521,11
49522,39
49523,73
49524,72
49525,19
49526,74
49527,34
49528,76
49529,51
49530,93
49531,24
49532,66
49533,86
49534,44
49535,69
49536,70
49537,12
49538,85
49539,52
49540,37
49541,69
49542,30
49543,33
49544,87
49545,72
49546,1
49547,41
49548,23
49549,53
49550,15
49551,75
49552,79
49553,15
49554,57
49555,69
49556,91
49557,8
49558,3
49559,3
49560,11
49561,64
49562,11
49563,49
49564,84
49565,20
49566,23
49567,64
49568,3
49569,61
49570,58
49571,73
49572,2
49573,8
49574,28
49575,30
49576,40
49577,84
49578,7
49579,35
49580,70
49581,35
49582,10
49583,71
49584,98
49585,91
49586,6
49587,45
49588,4
49589,32
49590,59
49591,94
49592,3
49593,70
49594,19
49595,90
49596,57
49597,2
49598,93
49599,41
49600,69
49601,73
49602,55
49603,75
49604,51
49605,54
49606,31
49607,38
49608,67
49609,5
49610,13
49611,65
49612,5
49613,70
49614,79
49615,24
49616,51
49617,2
49618,58
49619,43
49620,71
49621,92
49622,58
49623,98
49624,53
49625,60
49626,70
49627,18
49628,19
49629,33
49630,30
49631,85
49632,10
49633,20
49634,66
49635,87
49636,2
49637,82
49638,32
49639,90
49640,9
49641,11
49642,55
49643,22
49644,87
49645,40
49646,35
49647,55
49648,71
49649,75
49650,67
49651,41
49652,3
49653,1
49654,23
49655,43
49656,42
49657,15
49658,71
49659,90
49660,45
49661,83
49662,86
49663,11
49664,94
49665,1
49666,52
49667,81
49668,52
49669,64
49670,16
49671,50
49672,16
49673,94
49674,19
49675,29
49676,54
49677,73
49678,18
49679,58
49680,6
49681,41
49682,19
49683,67
49684,16
49685,14
49686,56
49687,33
49688,14
49689,84
49690,7
49691,34
49692,72
49693,58
49694,26
49695,26
49696,7
49697,88
49698,25
49699,6
49700,57
49701,18
49702,28
49703,27
49704,68
49705,48
49706,36
49707,6
49708,72
49709,61
49710,45
49711,44
49712,57
49713,85
49714,38
49715,81
49716,67
49717,99
49718,27
49719,72
49720,21
49721,27
49722,6
49723,92
49724,24
49725,4
49726,95
49727,81
49728,12
49729,35
49730,14
49731,21
49732,8
49733,86
49734,60
49735,77
49736,31
49737,81
49738,28
49739,54
49740,42
49741,86
49742,46
49743,67
49744,4
49745,35
49746,22
49747,95
49748,61
49749,3
49750,14
49751,2
49752,74
49753,26
49754,71
49755,62
49756,58
49757,52
49758,98
49759,1
49760,23
49761,18
49762,81
49763,35
49764,79
49765,97
49766,91
49767,13
49768,77
49769,15
49770,55
49771,1
49772,81
49773,9
49774,59
49775,70
49776,81
49777,99
49778,42
49779,4
49780,71
49781,95
49782,66
49783,63
49784,1
49785,70
49786,95
49787,72
49788,21
49789,71
49790,51
49791,74
49792,19
49793,25
49794,61
49795,6
49796,15
49797,96
49798,69
49799,44
49800,43
49801,14
49802,63
49803,47
49804,78
49805,82
49806,47
49807,91
49808,22
49809,86
49810,26
49811,29
49812,16
49813,34
49814,18
49815,88
49816,43
49817,3
49818,41
49819,32
49820,64
49821,44
49822,8
49823,45
49824,95
49825,86
49826,39
49827,60
49828,2
49829,60
49830,29
49831,96
49832,24
49833,7
49834,64
49835,23
49836,44
49837,22
49838,26
49839,35
49840,37
49841,0
49842,81
49843,90
49844,59
49845,8
49846,51
49847,93
49848,75
49849,35
49850,61
49851,56
49852,74
49853,9
49854,32
49855,40
49856,26
49857,39
49858,29
49859,24
49860,82
49861,87
49862,97
49863,41
49864,44
49865,44
49866,46
49867,10
49868,93
49869,86
49870,75
49871,46
49872,20
49873,92
49874,35
49875,27
49876,79
49877,25
49878,74
49879,25
49880,41
49881,32
49882,9
49883,87
49884,64
49885,0
49886,8
49887,37
49888,70
49889,99
49890,97
49891,21
49892,62
49893,36
49894,97
49895,67
49896,30
49897,45
49898,49
49899,53
49900,20
49901,62
49902,28
49903,90
49904,1
49905,75
49906,85
49907,63
49908,62
49909,11
49910,84
49911,33
49912,46
49913,93
49914,61
49915,19
49916,4
49917,86
49918,98
49919,47
49920,77
49921,43
49922,1
49923,77
49924,12
49925,11
49926,49
49927,37
49928,95
49929,68
49930,41
49931,71
49932,59
49933,82
49934,66
49935,81
49936,50
49937,91
49938,69
49939,78
49940,59
49941,10
49942,50
49943,35
49944,63
49945,6
49946,75
49947,27
49948,35
49949,15
49950,99
49951,68
49952,9
49953,61
49954,31
49955,62
49956,50
49957,43
49958,94
49959,88
49960,52
49961,42
49962,41
49963,58
49964,44
49965,17
49966,36
49967,52
49968,95
49969,12
49970,25
49971,78
49972,47
49973,89
49974,24
49975,51
49976,95
49977,48
49978,72
49979,42
49980,30
49981,14
49982,29
49983,65
49984,14
49985,6
49986,29
49987,28
49988,61
49989,56
49990,17
49991,90
49992,33
49993,61
49994,33
49995,27
49996,26
49997,52
49998,12
49999,73
50000,91
50001,66
50002,88
50003,40
50004,25
50005,14
50006,22
50007,42
50008,21
50009,92
50010,71
50011,5
50012,98
50013,1
50014,6
50015,29
50016,85
50017,71
50018,15
50019,64
50020,69
50021,42
50022,14
50023,68
50024,52
50025,2
50026,19
50027,60
50028,84
50029,95
50030,49
50031,35
50032,62
50033,90
50034,19
50035,81
50036,83
50037,62
50038,53
50039,37
50040,69
50041,75
50042,27
50043,98
50044,95
50045,78
50046,80
50047,65
50048,27
50049,35
50050,33
50051,56
50052,24
50053,5
50054,86
50055,25
50056,29
50057,2
50058,54
50059,17
50060,94
50061,44
50062,44
50063,16
50064,23
50065,87
50066,4
50067,28
50068,66
50069,15
50070,21
50071,30
50072,75
50073,5
50074,64
50075,30
50076,29
50077,75
50078,50
50079,54
50080,87
50081,20
50082,78
50083,43
50084,38
50085,68
50086,12
50087,96
50088,89
50089,80
50090,19
50091,98
50092,93
50093,19
50094,3
50095,27
50096,84
50097,86
50098,62
50099,72
50100,81
50101,43
50102,34
50103,31
50104,48
50105,37
50106,26
50107,22
50108,3
50109,22
50110,79
50111,92
50112,51
50113,38
50114,0
50115,95
50116,58
50117,17
50118,49
50119,0
50120,45
50121,85
50122,33
50123,65
50124,11
50125,16
50126,72
50127,38
50128,72
50129,21
50130,40
50131,30
50132,10
50133,74
50134,20
50135,19
50136,16
50137,15
50138,74
50139,86
50140,93
50141,43
50142,96
50143,86
50144,43
50145,51
50146,88
50147,25
50148,53
50149,23
50150,89
50151,30
50152,89
50153,44
50154,53
50155,79
50156,9
50157,6
50158,98
50159,53
50160,2
50161,39
50162,58
50163,10
50164,33
50165,51
50166,60
50167,65
50168,70
50169,40
50170,37
50171,75
50172,93
50173,2
50174,8
50175,25
50176,85
50177,52
50178,61
50179,75
50180,20
50181,88
50182,19
50183,55
50184,40
50185,49
50186,98
50187,1
50188,14
50189,38
50190,42
50191,68
50192,10
50193,98
50194,61
50195,17
50196,7
50197,64
50198,12
50199,19
50200,63
50201,54
50202,57
50203,59
50204,52
50205,96
50206,85
50207,45
50208,53
50209,24
50210,71
50211,47
50212,60
50213,67
50214,74
50215,35
50216,80
50217,32
50218,99
50219,29
50220,84
50221,80
50222,54
50223,65
50224,27
50225,20
50226,62
50227,64
50228,29
50229,36
50230,75
50231,4
50232,77
50233,12
50234,85
50235,45
50236,48
50237,40
50238,96
50239,87
50240,81
50241,61
50242,83
50243,51
50244,46
50245,82
50246,23
50247,67
50248,6
50249,98
50250,45
50251,45
50252,83
50253,25
50254,63
50255,6
50256,50
50257,71
50258,51
50259,8
50260,4
50261,60
50262,43
50263,33
50264,56
50265,69
50266,17
50267,24
50268,11
50269,89
50270,53
50271,51
50272,49
50273,34
50274,20
50275,92
50276,65
50277,8
50278,58
50279,0
50280,12
50281,33
50282,57
50283,10
50284,63
50285,75
50286,97
50287,15
50288,97
50289,46
50290,40
50291,13
50292,49
50293,29
50294,62
50295,71
50296,5
50297,15
50298,86
50299,3
50300,11
50301,27
50302,30
50303,98
50304,67
50305,92
50306,54
50307,75
50308,55
50309,65
50310,21
50311,9
50312,15
50313,26
50314,78
50315,57
50316,59
50317,10
50318,2
50319,96
50320,25
50321,77
50322,70
50323,72
50324,62
50325,27
50326,82
50327,52
50328,26
50329,91
50330,18
50331,22
50332,8
50333,44
50334,83
50335,52
50336,42
50337,21
50338,77
50339,92
50340,54
50341,68
50342,55
50343,86
50344,43
50345,29
50346,97
50347,23
50348,92
50349,42
50350,29
50351,88
50352,33
50353,61
50354,22
50355,68
50356,70
50357,4
50358,83
50359,24
50360,31
50361,16
50362,95
50363,9
50364,77
50365,43
50366,0
50367,59
50368,59
50369,4
50370,34
50371,16
50372,83
50373,99
50374,11
50375,81
50376,84
50377,70
50378,8
50379,92
50380,51
50381,77
50382,25
50383,14
